profile,perturbation,metric,variant,directions,mean_percent,delta_pp
structured,isolated_timing,onset_directed,cel8_176_lw,↑ ↓ ← + LW,86.98866292660122,-2.6747311827956977
structured,isolated_timing,onset_directed,cel8_177,↗ ↑ ↓ ←,88.96984572230015,-0.6935483870967762
structured,isolated_timing,onset_directed,cel8_177_lw,↗ ↑ ↓ ← + LW,89.87646096306685,0.21306685366993816
structured,isolated_timing,onset_directed,cel8_178,↘ ↑ ↓ ←,89.45585387029989,-0.2075402390970399
structured,isolated_timing,onset_directed,cel8_178_lw,↘ ↑ ↓ ← + LW,90.5725806451613,0.909186535764378
structured,isolated_timing,onset_directed,cel8_179,↗ ↘ ↑ ↓ ←,90.63370733987846,0.9703132304815398
structured,isolated_timing,onset_directed,cel8_179_lw,↗ ↘ ↑ ↓ ← + LW,91.60881252921926,1.9454184198223479
structured,isolated_timing,onset_directed,cel8_180,↖ ↑ ↓ ←,86.64258999532491,-3.020804114071998
structured,isolated_timing,onset_directed,cel8_180_lw,↖ ↑ ↓ ← + LW,87.14784946236558,-2.5155446470313256
structured,isolated_timing,onset_directed,cel8_181,↗ ↖ ↑ ↓ ←,89.03798503973819,-0.625409069658725
structured,isolated_timing,onset_directed,cel8_181_lw,↗ ↖ ↑ ↓ ← + LW,89.37657784011219,-0.2868162692847148
structured,isolated_timing,onset_directed,cel8_182,↘ ↖ ↑ ↓ ←,89.32725572697522,-0.3361383824216996
structured,isolated_timing,onset_directed,cel8_182_lw,↘ ↖ ↑ ↓ ← + LW,89.65696587190276,-0.006428237494163214
structured,isolated_timing,onset_directed,cel8_183,↗ ↘ ↖ ↑ ↓ ←,90.32854137447404,0.6651472650771345
structured,isolated_timing,onset_directed,cel8_183_lw,↗ ↘ ↖ ↑ ↓ ← + LW,90.33555399719495,0.6721598877980295
structured,isolated_timing,onset_directed,cel8_184,↙ ↑ ↓ ←,88.41082281439925,-1.252571294997662
structured,isolated_timing,onset_directed,cel8_184_lw,↙ ↑ ↓ ← + LW,89.5716456287985,-0.09174848059841645
structured,isolated_timing,onset_directed,cel8_185,↗ ↙ ↑ ↓ ←,89.93758765778401,0.2741935483870944
structured,isolated_timing,onset_directed,cel8_185_lw,↗ ↙ ↑ ↓ ← + LW,91.59513791491351,1.9317438055165947
structured,isolated_timing,onset_directed,cel8_186,↘ ↙ ↑ ↓ ←,89.07515194015896,-0.5882421692379652
structured,isolated_timing,onset_directed,cel8_186_lw,↘ ↙ ↑ ↓ ← + LW,91.05329593267881,1.3899018232819054
structured,isolated_timing,onset_directed,cel8_187,↗ ↘ ↙ ↑ ↓ ←,91.05458158017767,1.3911874707807415
structured,isolated_timing,onset_directed,cel8_187_lw,↗ ↘ ↙ ↑ ↓ ← + LW,91.85437120149604,2.190977092099114
structured,isolated_timing,onset_directed,cel8_188,↖ ↙ ↑ ↓ ←,87.27921926133708,-2.3841748480598475
structured,isolated_timing,onset_directed,cel8_188_lw,↖ ↙ ↑ ↓ ← + LW,87.92099111734456,-1.742402992052361
structured,isolated_timing,onset_directed,cel8_189,↗ ↖ ↙ ↑ ↓ ←,89.30236091631603,-0.36103319308088133
structured,isolated_timing,onset_directed,cel8_189_lw,↗ ↖ ↙ ↑ ↓ ← + LW,89.37809724170174,-0.28529686769518114
structured,isolated_timing,onset_directed,cel8_190,↘ ↖ ↙ ↑ ↓ ←,89.32187938288921,-0.3415147265077134
structured,isolated_timing,onset_directed,cel8_190_lw,↘ ↖ ↙ ↑ ↓ ← + LW,89.83052828424498,0.1671341748480576
structured,isolated_timing,onset_directed,cel8_191,↗ ↘ ↖ ↙ ↑ ↓ ←,90.03377746610566,0.3703833567087367
structured,isolated_timing,onset_directed,cel8_191_lw,↗ ↘ ↖ ↙ ↑ ↓ ← + LW,90.62470780738661,0.961313697989713
structured,isolated_timing,onset_directed,cel8_192,→ ←,78.32819074333801,-11.335203366058904
structured,isolated_timing,onset_directed,cel8_192_lw,→ ← + LW,82.57024310425433,-7.093151005142592
structured,isolated_timing,onset_directed,cel8_193,↗ → ←,85.99812996727442,-3.6652641421224876
structured,isolated_timing,onset_directed,cel8_193_lw,↗ → ← + LW,87.04464703132307,-2.618747078073863
structured,isolated_timing,onset_directed,cel8_194,↘ → ←,83.97592332865827,-5.687470780738662
structured,isolated_timing,onset_directed,cel8_194_lw,↘ → ← + LW,86.88978494623656,-2.7736091631603594
structured,isolated_timing,onset_directed,cel8_195,↗ ↘ → ←,87.61827956989248,-2.045114539504442
structured,isolated_timing,onset_directed,cel8_195_lw,↗ ↘ → ← + LW,89.50654511453952,-0.1568489948574059
structured,isolated_timing,onset_directed,cel8_196,↖ → ←,83.59373539036935,-6.069658719027582
structured,isolated_timing,onset_directed,cel8_196_lw,↖ → ← + LW,82.35518934081347,-7.308204768583448
structured,isolated_timing,onset_directed,cel8_197,↗ ↖ → ←,86.44132772323515,-3.2220663861617593
structured,isolated_timing,onset_directed,cel8_197_lw,↗ ↖ → ← + LW,87.73375409069659,-1.9296400187003293
structured,isolated_timing,onset_directed,cel8_198,↘ ↖ → ←,85.84128097241701,-3.822113136979896
structured,isolated_timing,onset_directed,cel8_198_lw,↘ ↖ → ← + LW,87.44611968209443,-2.2172744273024794
structured,isolated_timing,onset_directed,cel8_199,↗ ↘ ↖ → ←,87.6774193548387,-1.9859747545582063
structured,isolated_timing,onset_directed,cel8_199_lw,↗ ↘ ↖ → ← + LW,89.50479195885927,-0.15860215053764004
structured,isolated_timing,onset_directed,cel8_200,↙ → ←,81.15790088826556,-8.505493221131369
structured,isolated_timing,onset_directed,cel8_200_lw,↙ → ← + LW,85.4758064516129,-4.187587657784012
structured,isolated_timing,onset_directed,cel8_201,↗ ↙ → ←,87.71306685366994,-1.9503272557269746
structured,isolated_timing,onset_directed,cel8_201_lw,↗ ↙ → ← + LW,89.01425899953249,-0.6491351098644238
structured,isolated_timing,onset_directed,cel8_202,↘ ↙ → ←,85.91362786348759,-3.7497662459093113
structured,isolated_timing,onset_directed,cel8_202_lw,↘ ↙ → ← + LW,89.1437587657784,-0.5196353436185075
structured,isolated_timing,onset_directed,cel8_203,↗ ↘ ↙ → ←,88.77898550724636,-0.8844086021505382
structured,isolated_timing,onset_directed,cel8_203_lw,↗ ↘ ↙ → ← + LW,90.2064048620851,0.5430107526881806
structured,isolated_timing,onset_directed,cel8_204,↖ ↙ → ←,84.58952781673679,-5.07386629266012
structured,isolated_timing,onset_directed,cel8_204_lw,↖ ↙ → ← + LW,84.96107994389902,-4.7023141654978975
structured,isolated_timing,onset_directed,cel8_205,↗ ↖ ↙ → ←,86.62856474988313,-3.0348293595137936
structured,isolated_timing,onset_directed,cel8_205_lw,↗ ↖ ↙ → ← + LW,88.38066853669939,-1.282725572697521
structured,isolated_timing,onset_directed,cel8_206,↘ ↖ ↙ → ←,85.91129032258064,-3.752103786816269
structured,isolated_timing,onset_directed,cel8_206_lw,↘ ↖ ↙ → ← + LW,88.10168302945301,-1.5617110799439033
structured,isolated_timing,onset_directed,cel8_207,↗ ↘ ↖ ↙ → ←,88.00864890135578,-1.6547452080411391
structured,isolated_timing,onset_directed,cel8_207_lw,↗ ↘ ↖ ↙ → ← + LW,89.71867695184666,0.05528284244974424
structured,isolated_timing,onset_directed,cel8_208,↑ → ←,85.57655446470314,-4.086839644693785
structured,isolated_timing,onset_directed,cel8_208_lw,↑ → ← + LW,85.02840112201963,-4.634992987377279
structured,isolated_timing,onset_directed,cel8_209,↗ ↑ → ←,88.97907900888266,-0.6843151005142573
structured,isolated_timing,onset_directed,cel8_209_lw,↗ ↑ → ← + LW,88.20874240299206,-1.454651706404861
structured,isolated_timing,onset_directed,cel8_210,↘ ↑ → ←,88.84338475923329,-0.820009350163628
structured,isolated_timing,onset_directed,cel8_210_lw,↘ ↑ → ← + LW,89.14001870032726,-0.5233754090696541
structured,isolated_timing,onset_directed,cel8_211,↗ ↘ ↑ → ←,89.77314165497896,0.10974754558204514
structured,isolated_timing,onset_directed,cel8_211_lw,↗ ↘ ↑ → ← + LW,90.4482234689107,0.7848293595137945
structured,isolated_timing,onset_directed,cel8_212,↖ ↑ → ←,86.23772791023842,-3.4256661991584862
structured,isolated_timing,onset_directed,cel8_212_lw,↖ ↑ → ← + LW,85.18735390369332,-4.476040205703597
structured,isolated_timing,onset_directed,cel8_213,↗ ↖ ↑ → ←,88.50140252454418,-1.1619915848527396
structured,isolated_timing,onset_directed,cel8_213_lw,↗ ↖ ↑ → ← + LW,88.73515661524077,-0.9282374941561478
structured,isolated_timing,onset_directed,cel8_214,↘ ↖ ↑ → ←,87.8071528751753,-1.856241234221595
structured,isolated_timing,onset_directed,cel8_214_lw,↘ ↖ ↑ → ← + LW,89.0278167367929,-0.6355773726040209
structured,isolated_timing,onset_directed,cel8_215,↗ ↘ ↖ ↑ → ←,89.25198690977092,-0.41140719962599603
structured,isolated_timing,onset_directed,cel8_215_lw,↗ ↘ ↖ ↑ → ← + LW,89.87844787283777,0.2150537634408617
structured,isolated_timing,onset_directed,cel8_216,↙ ↑ → ←,87.85331930808789,-1.810074801309025
structured,isolated_timing,onset_directed,cel8_216_lw,↙ ↑ → ← + LW,87.99041608228144,-1.6729780271154737
structured,isolated_timing,onset_directed,cel8_217,↗ ↙ ↑ → ←,89.58894343151005,-0.07445067788686699
structured,isolated_timing,onset_directed,cel8_217_lw,↗ ↙ ↑ → ← + LW,90.42379616643292,0.7604020570359998
structured,isolated_timing,onset_directed,cel8_218,↘ ↙ ↑ → ←,89.03669939223937,-0.6266947171575471
structured,isolated_timing,onset_directed,cel8_218_lw,↘ ↙ ↑ → ← + LW,89.83625525946704,0.17286115007013048
structured,isolated_timing,onset_directed,cel8_219,↗ ↘ ↙ ↑ → ←,90.4726507713885,0.8092566619915892
structured,isolated_timing,onset_directed,cel8_219_lw,↗ ↘ ↙ ↑ → ← + LW,91.04978962131838,1.386395511921465
structured,isolated_timing,onset_directed,cel8_220,↖ ↙ ↑ → ←,86.4796633941094,-3.1837307152875165
structured,isolated_timing,onset_directed,cel8_220_lw,↖ ↙ ↑ → ← + LW,86.695301542777,-2.9680925666199123
structured,isolated_timing,onset_directed,cel8_221,↗ ↖ ↙ ↑ → ←,88.23293595137915,-1.4304581580177667
structured,isolated_timing,onset_directed,cel8_221_lw,↗ ↖ ↙ ↑ → ← + LW,89.03471248246844,-0.6286816269284706
structured,isolated_timing,onset_directed,cel8_222,↘ ↖ ↙ ↑ → ←,88.27512856474988,-1.3882655446470327
structured,isolated_timing,onset_directed,cel8_222_lw,↘ ↖ ↙ ↑ → ← + LW,89.06276297335202,-0.6006311360448796
structured,isolated_timing,onset_directed,cel8_223,↗ ↘ ↖ ↙ ↑ → ←,89.51659654043947,-0.1467975689574602
structured,isolated_timing,onset_directed,cel8_223_lw,↗ ↘ ↖ ↙ ↑ → ← + LW,90.24135109864423,0.5779569892473108
structured,isolated_timing,onset_directed,cel8_224,↓ → ←,80.94261337073398,-8.720780738662922
structured,isolated_timing,onset_directed,cel8_224_lw,↓ → ← + LW,85.03015427769986,-4.6332398316970504
structured,isolated_timing,onset_directed,cel8_225,↗ ↓ → ←,86.96096306685367,-2.7024310425432434
structured,isolated_timing,onset_directed,cel8_225_lw,↗ ↓ → ← + LW,88.16304347826087,-1.5003506311360408
structured,isolated_timing,onset_directed,cel8_226,↘ ↓ → ←,85.56930808789154,-4.094086021505378
structured,isolated_timing,onset_directed,cel8_226_lw,↘ ↓ → ← + LW,89.12237026647966,-0.5410238429172459
structured,isolated_timing,onset_directed,cel8_227,↗ ↘ ↓ → ←,87.76729780271155,-1.896096306685366
structured,isolated_timing,onset_directed,cel8_227_lw,↗ ↘ ↓ → ← + LW,90.54651706404863,0.8831229546517078
structured,isolated_timing,onset_directed,cel8_228,↖ ↓ → ←,84.3284244974287,-5.33496961196821
structured,isolated_timing,onset_directed,cel8_228_lw,↖ ↓ → ← + LW,85.21014492753622,-4.4532491818606825
structured,isolated_timing,onset_directed,cel8_229,↗ ↖ ↓ → ←,87.09887798036465,-2.5645161290322545
structured,isolated_timing,onset_directed,cel8_229_lw,↗ ↖ ↓ → ← + LW,88.74380551659655,-0.9195885928003772
structured,isolated_timing,onset_directed,cel8_230,↘ ↖ ↓ → ←,86.41467975689575,-3.2487143525011724
structured,isolated_timing,onset_directed,cel8_230_lw,↘ ↖ ↓ → ← + LW,88.92776998597476,-0.7356241234221628
structured,isolated_timing,onset_directed,cel8_231,↗ ↘ ↖ ↓ → ←,88.2807386629266,-1.3826554464703156
structured,isolated_timing,onset_directed,cel8_231_lw,↗ ↘ ↖ ↓ → ← + LW,89.95371669004207,0.2903225806451665
structured,isolated_timing,onset_directed,cel8_232,↙ ↓ → ←,83.87061711079944,-5.792776998597471
structured,isolated_timing,onset_directed,cel8_232_lw,↙ ↓ → ← + LW,88.15497896213184,-1.5084151472650797
structured,isolated_timing,onset_directed,cel8_233,↗ ↙ ↓ → ←,88.18641888733053,-1.4769752220663874
structured,isolated_timing,onset_directed,cel8_233_lw,↗ ↙ ↓ → ← + LW,90.46411874707807,0.8007246376811578
structured,isolated_timing,onset_directed,cel8_234,↘ ↙ ↓ → ←,87.16736792893876,-2.4960261804581663
structured,isolated_timing,onset_directed,cel8_234_lw,↘ ↙ ↓ → ← + LW,90.50257129499767,0.8391771856007452
structured,isolated_timing,onset_directed,cel8_235,↗ ↘ ↙ ↓ → ←,89.53997194950911,-0.1234221598878038
structured,isolated_timing,onset_directed,cel8_235_lw,↗ ↘ ↙ ↓ → ← + LW,91.14270687237025,1.4793127629733505
structured,isolated_timing,onset_directed,cel8_236,↖ ↙ ↓ → ←,85.1751986909771,-4.488195418419822
structured,isolated_timing,onset_directed,cel8_236_lw,↖ ↙ ↓ → ← + LW,87.00923328658251,-2.6541608228144025
structured,isolated_timing,onset_directed,cel8_237,↗ ↖ ↙ ↓ → ←,87.10729312762973,-2.5561009817671843
structured,isolated_timing,onset_directed,cel8_237_lw,↗ ↖ ↙ ↓ → ← + LW,89.15568022440392,-0.5077138849929858
structured,isolated_timing,onset_directed,cel8_238,↘ ↖ ↙ ↓ → ←,86.5707106124357,-3.0926834969612016
structured,isolated_timing,onset_directed,cel8_238_lw,↘ ↖ ↙ ↓ → ← + LW,89.2589995324918,-0.40439457690510383
structured,isolated_timing,onset_directed,cel8_239,↗ ↘ ↖ ↙ ↓ → ←,88.53307620383357,-1.130317905563355
structured,isolated_timing,onset_directed,cel8_239_lw,↗ ↘ ↖ ↙ ↓ → ← + LW,90.26402524544179,0.6006311360448824
structured,isolated_timing,onset_directed,cel8_240,↑ ↓ → ←,85.92379616643291,-3.739597942964004
structured,isolated_timing,onset_directed,cel8_240_lw,↑ ↓ → ← + LW,86.09420289855072,-3.5691912108461925
structured,isolated_timing,onset_directed,cel8_241,↗ ↑ ↓ → ←,88.48445535296867,-1.1789387564282356
structured,isolated_timing,onset_directed,cel8_241_lw,↗ ↑ ↓ → ← + LW,89.05575035063113,-0.6076437587657801
structured,isolated_timing,onset_directed,cel8_242,↘ ↑ ↓ → ←,88.8825719628665,-0.780822146530416
structured,isolated_timing,onset_directed,cel8_242_lw,↘ ↑ ↓ → ← + LW,90.32176250584386,0.65836839644694
structured,isolated_timing,onset_directed,cel8_243,↗ ↘ ↑ ↓ → ←,90.11150070126227,0.4481065918653576
structured,isolated_timing,onset_directed,cel8_243_lw,↗ ↘ ↑ ↓ → ← + LW,90.88990182328192,1.2265077138849971
structured,isolated_timing,onset_directed,cel8_244,↖ ↑ ↓ → ←,86.33602150537635,-3.3273726040205704
structured,isolated_timing,onset_directed,cel8_244_lw,↖ ↑ ↓ → ← + LW,86.91993922393641,-2.7434548854605003
structured,isolated_timing,onset_directed,cel8_245,↗ ↖ ↑ ↓ → ←,88.68747078073866,-0.9759233286582542
structured,isolated_timing,onset_directed,cel8_245_lw,↗ ↖ ↑ ↓ → ← + LW,89.69950911640953,0.03611500701262427
structured,isolated_timing,onset_directed,cel8_246,↘ ↖ ↑ ↓ → ←,88.01951846657316,-1.64387564282375
structured,isolated_timing,onset_directed,cel8_246_lw,↘ ↖ ↑ ↓ → ← + LW,90.20956054230949,0.5461664329125759
structured,isolated_timing,onset_directed,cel8_247,↗ ↘ ↖ ↑ ↓ → ←,89.64831697054699,-0.015077138849928229
structured,isolated_timing,onset_directed,cel8_247_lw,↗ ↘ ↖ ↑ ↓ → ← + LW,90.37809724170174,0.7147031323048197
structured,isolated_timing,onset_directed,cel8_248,↙ ↑ ↓ → ←,87.98468910705937,-1.6787050023375412
structured,isolated_timing,onset_directed,cel8_248_lw,↙ ↑ ↓ → ← + LW,89.25245441795231,-0.41093969144460063
structured,isolated_timing,onset_directed,cel8_249,↗ ↙ ↑ ↓ → ←,89.44343151005143,-0.219962599345494
structured,isolated_timing,onset_directed,cel8_249_lw,↗ ↙ ↑ ↓ → ← + LW,91.2848293595138,1.6214352501168787
structured,isolated_timing,onset_directed,cel8_250,↘ ↙ ↑ ↓ → ←,88.91035530621785,-0.7530388031790541
structured,isolated_timing,onset_directed,cel8_250_lw,↘ ↙ ↑ ↓ → ← + LW,91.20056100981766,1.5371669004207527
structured,isolated_timing,onset_directed,cel8_251,↗ ↘ ↙ ↑ ↓ → ←,90.36570827489481,0.702314165497897
structured,isolated_timing,onset_directed,cel8_251_lw,↗ ↘ ↙ ↑ ↓ → ← + LW,91.3600981767181,1.696704067321178
structured,isolated_timing,onset_directed,cel8_252,↖ ↙ ↑ ↓ → ←,87.01098644226273,-2.6524076671341765
structured,isolated_timing,onset_directed,cel8_252_lw,↖ ↙ ↑ ↓ → ← + LW,88.73842917251051,-0.9249649368863966
structured,isolated_timing,onset_directed,cel8_253,↗ ↖ ↙ ↑ ↓ → ←,88.78190743338008,-0.8814866760168322
structured,isolated_timing,onset_directed,cel8_253_lw,↗ ↖ ↙ ↑ ↓ → ← + LW,89.59770920991117,-0.06568489948574063
structured,isolated_timing,onset_directed,cel8_254,↘ ↖ ↙ ↑ ↓ → ←,88.44179523141655,-1.2215988779803622
structured,isolated_timing,onset_directed,cel8_254_lw,↘ ↖ ↙ ↑ ↓ → ← + LW,89.66070593735391,-0.002688172043008308
structured,isolated_timing,onset_directed,cel8_255,↗ ↘ ↖ ↙ ↑ ↓ → ←,89.55002337540907,-0.1133707339878498
structured,isolated_timing,onset_directed,cel8_255_lw,↗ ↘ ↖ ↙ ↑ ↓ → ← + LW,90.55165965404395,0.8882655446470322
structured,isolated_joint,joint_directed,cel8_001,↗,85.79892142688628,-1.0362704112996168
